"tag","authorId","smellName","file","classDataShouldBePrivate","complexClass","functionalDecomposition","godClass","spaghettiCode","hasLongMethods"
"449c8384cf4cb60454a4a4a902994c0d149f7227",1204,"missing.links","cross/org.eclipse.cdt.launch.remote/src/org/eclipse/cdt/internal/launch/remote/Messages.java",1,0,0,0,0,0
"449c8384cf4cb60454a4a4a902994c0d149f7227",1204,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/core/ErrorParserManager.java",0,0,0,1,1,0
"449c8384cf4cb60454a4a4a902994c0d149f7227",1226,"missing.links","dsf-gdb/org.eclipse.cdt.tests.dsf.gdb/src/org/eclipse/cdt/tests/dsf/gdb/tests/SourceLookupTest.java",0,0,0,1,1,0
"449c8384cf4cb60454a4a4a902994c0d149f7227",1226,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/gdb/service/GDBBackend.java",0,0,0,1,0,0
"449c8384cf4cb60454a4a4a902994c0d149f7227",1226,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/mi/service/MIBreakpoints.java",1,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.autotools.ui/src/org/eclipse/cdt/autotools/ui/editors/parser/AutoconfParser.java",1,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/mi/service/command/AbstractMIControl.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/gdb/service/GDBRunControl_7_0_NS.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/mi/service/command/commands/MIFileExecAndSymbols.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/viewmodel/launch/StackFramesVMNode.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/parser/org/eclipse/cdt/internal/index/tests/IndexBugsTests.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","launch/org.eclipse.cdt.launch/src/org/eclipse/cdt/launch/AbstractCLaunchDelegate.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.ui/src/org/eclipse/cdt/debug/internal/ui/commands/DebugNewExecutableHandler.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/parser/org/eclipse/cdt/internal/index/tests/IndexIncludeTest.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.core/src/org/eclipse/cdt/debug/internal/core/CBreakpointManager.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui.tests/src/org/eclipse/cdt/ui/tests/DOMAST/DOMASTNodeLeaf.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/model/org/eclipse/cdt/core/language/settings/providers/LanguageSettingsManagerTests.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core.tests/suite/org/eclipse/cdt/managedbuilder/testplugin/ManagedBuildTestHelper.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/internal/errorparsers/ErrorParserExtensionManager.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.application/src/org/eclipse/cdt/debug/application/Messages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.mi.core/cdi/org/eclipse/cdt/debug/mi/core/cdi/EventManager.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/internal/formatter/ChangeFormatter.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/ImageCombo.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","memory/org.eclipse.cdt.debug.ui.memory.transport/src/org/eclipse/cdt/debug/ui/memory/transport/SRecordImporter.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/parser/org/eclipse/cdt/core/parser/tests/ast2/AST2CPPSpecTest.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","memory/org.eclipse.cdt.debug.ui.memory.transport/src/org/eclipse/cdt/debug/ui/memory/transport/PlainTextImporter.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.ui/src/org/eclipse/cdt/debug/internal/ui/CDebugModelPresentation.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/core/HeadlessBuilder.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/c99/C99ExpressionParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/utils/org/eclipse/cdt/utils/coff/PE.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb/src/org/eclipse/cdt/dsf/gdb/service/GDBPatternMatchingExpressions.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui.tests/ui/org/eclipse/cdt/ui/tests/text/AsmPartitionerTest.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gcc/GCCParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/core/dom/lrparser/lpgextensions/ParserState.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.make.core/src/org/eclipse/cdt/make/internal/core/scannerconfig/CDataDiscoveredInfoCalculator.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui.tests/ui/org/eclipse/cdt/ui/tests/refactoring/rename/RenameVariableTests.java",0,0,0,0,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","memory/org.eclipse.cdt.debug.ui.memory.transport/src/org/eclipse/cdt/debug/ui/memory/transport/SRecordExporter.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.tests.dsf.gdb/src/org/eclipse/cdt/tests/dsf/gdb/tests/MIRunControlTargetAvailableTest.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/model/org/eclipse/cdt/core/language/settings/providers/LanguageSettingsPersistenceProjectTests.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.ui/src/org/eclipse/cdt/managedbuilder/ui/properties/DiscoveryTab.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/dialogs/cpaths/CPathIncludeSymbolEntryPerFilePage.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core.tests/tests/org/eclipse/cdt/managedbuilder/core/tests/Test30_2_CommandLineGenerator.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.autotools.core/src/org/eclipse/cdt/internal/autotools/core/AutotoolsPropertyConstants.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/utils/org/eclipse/cdt/utils/macho/MachO64.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/core/dom/lrparser/action/cpp/CPPBuildASTParserAction.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/model/org/eclipse/cdt/internal/core/model/PathEntryManager.java",0,1,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb.ui/src/org/eclipse/cdt/dsf/gdb/internal/ui/tracepoints/TraceControlView.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/parser/DeclarationOptions.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gpp/GPPParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.dsf.gdb.ui/src/org/eclipse/cdt/dsf/gdb/internal/ui/tracepoints/TracepointsMessages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/model/org/eclipse/cdt/core/language/settings/providers/LanguageSettingsListenersTests.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gpp/GPPSizeofExpressionParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","upc/org.eclipse.cdt.core.parser.upc/src/org/eclipse/cdt/internal/core/dom/parser/upc/UPCNoCastExpressionParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/core/FolderInfo.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/utils.ui/org/eclipse/cdt/utils/ui/controls/FileListControl.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/refactoring/Messages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/tcmodification/ToolListModification.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/utils/org/eclipse/cdt/utils/macho/MachO.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core.tests/tests/org/eclipse/cdt/managedbuilder/core/tests/OptionEnablementTests.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/model/org/eclipse/cdt/internal/core/model/CElementDelta.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/ui/newui/AbstractLangsListTab.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/preferences/formatter/ModifyDialogTabPage.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.make.ui/src/org/eclipse/cdt/make/internal/ui/MakeEnvironmentBlock.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/core/Tool.java",0,1,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.gnu.ui/src/org/eclipse/cdt/managedbuilder/gnu/templates/SimpleMakefileGenerator.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core.tests/tests/org/eclipse/cdt/managedbuilder/core/tests/ManagedBuildCoreTests20.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/c99/C99Parser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.ui/src/org/eclipse/cdt/managedbuilder/ui/wizards/MBSWizardHandler.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.autotools.ui/src/org/eclipse/cdt/internal/autotools/ui/preferences/ColorManager.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/editor/AbstractCModelOutlinePage.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/viewmodel/SteppingController.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/parser/cpp/semantics/TemplateArgumentDeduction.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","upc/org.eclipse.cdt.core.parser.upc/src/org/eclipse/cdt/internal/core/dom/parser/upc/UPCExpressionParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/pdom/Messages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/viewmodel/register/MessagesForRegisterVM.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/buildconsole/ConsoleMessages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","upc/org.eclipse.cdt.core.parser.upc/src/org/eclipse/cdt/internal/core/dom/parser/upc/UPCParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/refactoring/includes/IncludePreferences.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.make.core/src/org/eclipse/cdt/make/internal/core/makefile/gnu/GNUMakefile.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/internal/formatter/scanner/Token.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/ui/newui/AbstractPage.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/core/ManagedBuildManager.java",1,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/c99/C99Parserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/editor/ICEditorActionDefinitionIds.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.tests.dsf/src/org/eclipse/cdt/tests/dsf/ViewerUpdatesListener.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/cview/CViewMessages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/c99/C99NoCastExpressionParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/refactoring/rename/CRenameRefactoringPreferences.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.core/src/org/eclipse/cdt/debug/core/model/IDebugNewExecutableHandler.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/model/org/eclipse/cdt/core/model/LanguageManager.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/internal/formatter/align/Alignment.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.autotools.ui/src/org/eclipse/cdt/internal/autotools/ui/editors/automake/IMakefileDocumentProvider.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/cpp/CPPExpressionParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.make.core/src/org/eclipse/cdt/make/internal/core/scannerconfig/gnu/AbstractGCCBOPConsoleParser.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/internal/ui/viewmodel/detailsupport/MessagesForDetailPane.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/pdom/dom/PDOMLinkage.java",0,1,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gpp/GPPSizeofExpressionParser.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/src/org/eclipse/cdt/core/ErrorParserManager.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.ui/src/org/eclipse/cdt/managedbuilder/internal/ui/commands/Messages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui.tests/src/org/eclipse/cdt/ui/tests/DOMAST/DOMAST.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf-gdb/org.eclipse.cdt.tests.dsf.gdb/src/org/eclipse/cdt/tests/dsf/gdb/tests/tests_7_0/GDBMultiNonStopRunControlTest_7_0.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/ui/sourcelookup/DsfSourceDisplayAdapter.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/model/org/eclipse/cdt/internal/core/model/CModelManager.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/BaseCElementContentProvider.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.mi.core/cdi/org/eclipse/cdt/debug/mi/core/cdi/VariableManager.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui.tests/ui/org/eclipse/cdt/ui/tests/refactoring/rename/RenameRegressionTests.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/internal/ui/disassembly/DisassemblyBackendDsf.java",0,0,0,1,1,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.autotools.ui/src/org/eclipse/cdt/internal/autotools/ui/actions/AutomakeHandler.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/model/org/eclipse/cdt/core/settings/model/CProjectDescriptionDeltaTests.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/resources/ResourceExclusionContributor.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.ui/src/org/eclipse/cdt/debug/ui/editors/AbstractDebugTextHover.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core.tests/tests/org/eclipse/cdt/managedbuilder/language/settings/providers/tests/GCCBuildCommandParserTest.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/misc/org/eclipse/cdt/core/internal/errorparsers/tests/RegexErrorParserTests.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/model/org/eclipse/cdt/internal/core/settings/model/CExternalSettingsManager.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/makegen/IManagedBuilderMakefileGenerator.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/text/correction/CorrectionMessages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/pdom/dom/cpp/PDOMCPPAnnotation.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/core/dom/ast/IProblemBinding.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/wizards/filewizard/AbstractFileCreationWizardPage.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","xlc/org.eclipse.cdt.make.xlc.core/src/org/eclipse/cdt/make/xlc/core/scannerconfig/XLCBuildOutputParserUtility.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core.tests/suite/org/eclipse/cdt/core/testplugin/ResourceHelper.java",0,0,0,1,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.make.ui/src/org/eclipse/cdt/make/internal/ui/text/makefile/MakefileAnnotationHover.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/core/HeadlessBuildMessages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gpp/GPPParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/internal/core/MultiConfiguration.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/typehierarchy/THViewPart.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/internal/core/dom/rewrite/changegenerator/ChangeGenerator.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","qt/org.eclipse.cdt.qt.core/src/org/eclipse/cdt/internal/qt/core/QtKeywords.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.tests.dsf/src/org/eclipse/cdt/tests/dsf/vm/FormattedValueTests.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/cview/CView.java",0,0,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.ui/src/org/eclipse/cdt/internal/ui/refactoring/extractfunction/Messages.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","build/org.eclipse.cdt.managedbuilder.core/src/org/eclipse/cdt/managedbuilder/core/IResourceConfiguration.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.core/src/org/eclipse/cdt/debug/internal/core/model/CStackFrame.java",0,1,0,1,1,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","debug/org.eclipse.cdt.debug.mi.core/mi/org/eclipse/cdt/debug/mi/core/command/MIExecArguments.java",0,0,1,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","core/org.eclipse.cdt.core/parser/org/eclipse/cdt/core/index/IIndexManager.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","dsf/org.eclipse.cdt.dsf.ui/src/org/eclipse/cdt/dsf/debug/internal/ui/disassembly/presentation/SourceTagDamagerRepairer.java",0,0,0,0,0,1
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","lrparser/org.eclipse.cdt.core.lrparser/src/org/eclipse/cdt/internal/core/dom/lrparser/gcc/GCCParserprs.java",1,0,0,0,0,0
"95c4320baf468c32085676607521e0f33410c351",1170,"missing.links","codan/org.eclipse.cdt.codan.core/src/org/eclipse/cdt/codan/internal/core/CharOperation.java",0,0,0,1,1,1
